title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Frontend Developer,Identify Solutions,"Scotland, UK","Job Description Frontend Developer – £240.00 per day Outside IR35 – Fully Remote Day Rate: £240.00 per day (Outside IR35) Duration: 3 Months (Possible Extensions) Office Location: UK (Fully remote but MUST BE UK based) A UK based digital design company is looking for an experienced developer to work on web applications for desktop, mobile etc – This will be an initial 3 month contract and you will need to be immediately available. Key Skills & Experience: JS TypeScript Tailwind React Next.JS RE…",53137.34,53137.34,contract,2024-07-31T15:10:16Z,https://www.adzuna.co.uk/jobs/details/4802572747?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,Searchability,"Manchester, Greater Manchester","Mid - Senior level Frontend Developer - 4 days a week on site in Central Manchester JavaScript / Typescript / React / CSS HYBRID WORKING - OFFICE IN MANCHESTER - SALARY UP TO £45,000 DOE Based in Manchester - Hybrid working 4 days onsite per week Salary up to?£45,000 - 25 days holiday plus bank holiday, pension, and other benefits. WHO ARE WE? We create software which provides workplaces with software for people management. Anything that might need tracking in the workplace we can produce softw…",30000,45000,permanent,2025-04-15T13:10:36Z,https://www.adzuna.co.uk/jobs/details/5145637305?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,Damia Group Ltd,UK,"Frontend Developer - Remote - Circa Outside IR35 - 2/3 months All applicants must hold an active SC clearance. My client is a global leading IT consultancy. They are looking for a Software Engineer to develop and support a portfolio of applications. They are looking for multi skilled individuals that will carry out development and operational support. Skills needed: Wordpress, PHP, Mysql. Wagtail CMS, Node.js, front end dev skills. AWS platform skills: ECS, Fargate, LightSail, CloudWatch, WAF, …",117000,143000,contract,2025-03-27T13:44:35Z,https://www.adzuna.co.uk/jobs/details/5113468187?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Architect,Veeva Systems,"London, UK","Veeva Systems is a mission-driven organization and pioneer in industry cloud, helping life sciences companies bring therapies to patients faster. As one of the fastest-growing SaaS companies in history, we surpassed $2B in revenue in our last fiscal year with extensive growth potential ahead. At the heart of Veeva are our values: Do the Right Thing, Customer Success, Employee Success, and Speed. We're not just any public company – we made history in 2021 by becoming a public benefit corporation…",49144.81,49144.81,,2024-07-31T15:06:21Z,https://www.adzuna.co.uk/jobs/details/4802540049?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,Research Central,"London, UK",About the role We're looking for a Frontend Developer to design and build our desktop experience. With great reviews and feedback from our mobile-first platforms you will be delivering on an ambitious roadmap of features and getting the opportunity to be part of that evolution. You'll be working with a world-class team of engineers who are passionate about what they do. You should have an insatiable hunger for learning new things and improving existing ones. If you're the right one for us you h…,34091.32,34091.32,,2024-07-31T14:58:43Z,https://www.adzuna.co.uk/jobs/details/4802484624?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Engineer,Lightning AI,"London, UK","Who We Are Lightning AI is the company reimagining the way AI is built. After creating and releasing PyTorch Lightning in 2019, Lightning AI was launched to reshape the development of artificial intelligence products for commercial and academic use. We are on a mission to simplify AI development, making it accessible to everyone—from solo researchers to large enterprises. By removing the complexity of building and deploying AI tools, we empower innovators to focus on solving real-world problems…",40049.36,40049.36,,2025-01-29T16:56:16Z,https://www.adzuna.co.uk/jobs/details/5028485197?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Engineer,9fin,"London, UK","About 9fin The world's largest asset class, debt, operates with the worst data. Technology has revolutionized equity markets with electronic trading, quant algos and instantaneous news. However, in debt capital markets, the picture is completely different. It still behaves like it’s in the 1980s; trillions of dollars of trades are placed over the phone, news is slow, and corporate credit information is imperfect and scattered. Our mission is to change this. 9fin's proprietary technology deliver…",51770.17,51770.17,,2025-04-20T09:20:50Z,https://www.adzuna.co.uk/jobs/details/5154268533?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,Money Advice Trust,"Ladywood, Birmingham","Frontend Developer Birmingham (hybrid) Salary: £40,755 per annum 1 year fixed term contract (maternity cover) This is a maternity cover position expected to last up to 12 months, with the possibility of an earlier end date depending on the return of the post-holder Closing Date: Thursday 1st May 2025 About the Role We’re looking for a talented Frontend Developer to join our team If you love coding, designing great user experiences, and working on meaningful projects, this could be the perfect r…",40755,40755,contract,2025-04-17T20:53:23Z,https://www.adzuna.co.uk/jobs/details/5150525540?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,Money Advice Trust,"Birmingham, West Midlands","Frontend Developer Birmingham (hybrid) ?? Salary: £40,755 per annum 1 year fixed term contract (maternity cover) This is a maternity cover position expected to last up to 12 months, with the possibility of an earlier end date depending on the return of the post-holder Closing Date: Thursday 1st May 2025 About the Role We’re looking for a talented Frontend Developer to join our team If you love coding, designing great user experiences, and working on meaningful projects, this could be the perfec…",40755,40755,contract,2025-04-17T19:38:58Z,https://www.adzuna.co.uk/jobs/details/5150219289?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,Money Advice Trust,"Birmingham, West Midlands","Frontend Developer Birmingham (hybrid) Salary: £40,755 per annum 1 year fixed term contract (maternity cover) This is a maternity cover position expected to last up to 12 months, with the possibility of an earlier end date depending on the return of the post-holder Closing Date: Thursday 1st May 2025 About the Role Were looking for a talented Frontend Developer to join our team If you love coding, designing great user experiences, and working on meaningful projects, this could be the perfect ro…",40000,40000,contract,2025-04-18T02:31:55Z,https://www.adzuna.co.uk/jobs/details/5150863220?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
