title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Superviseur Génie Civil H/F,Orano,"Equeurdreville-Hainneville, Cherbourg-Octeville","La relance du nucléaire, avec la construction de nouveaux réacteurs doit s'accompagner d'une stratégie de maîtrise de l'ensemble du cycle du combustible à long terme. Ainsi le traitement recyclage doit être préservé en cohérence avec l'horizon auquel opèreront de futurs réacteurs. Dans ce cadre, Orano doit assurer la prolongation de ces usines au-delà de 2040 et va renforcer et étendre la démarche pérennité mise en oeuvre en renforçant ses équipes. La Direction maîtrise des Risques et Expertise…",,,,2025-02-13T03:10:01Z,https://www.adzuna.fr/land/ad/5047841748?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=223E7B4DF29B4AECA3DEE8FCF71C9C7CCB28BFC6,Unknown,génie civil,fr,génie civil,standard,False,False
COFFREUR BANCHEUR GENIE CIVILE,R2T Nîmes,"Montpellier, Hérault","Rattaché à un chef d’équipe, vos missions seront les suivantes : * Coffrage traditionnel * Banches droites et circulaires petite et grande hauteur * Mise en œuvre du béton (vibration, hauteur de bétonnage, …) de dallages, radiers, voiles,… * Lissage, talochage, balayage des bétons * Réservations dans les coffrages * Scellements et fermetures de trémies et réservations * Respect et acteur des règles de sécurités, port des EPI, respect des sécurités collectives, …",,,contract,2025-05-01T12:24:18Z,https://www.adzuna.fr/land/ad/5172688854?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=964BC9C45722A2B1BBDD6E76933AEACECCD3538C,Unknown,génie civil,fr,génie civil,standard,False,False
Chef de Projet Ouvrages Hydrauliques - Génie Civil H/F,SUEZ,"Saint-Médard-en-Jalles, Bordeaux","QUI SOMMES-NOUS Présent dans 40 pays avec 44 000 collaborateurs, SUEZ apporte des services essentiels pour protéger et améliorer la qualité de vie, face à des défis environnementaux grandissants. SUEZ permet à ses clients de fournir l'accès à des services d'eau et de déchets, par des solutions résilientes et innovantes. SUEZ Consulting, entité du Groupe SUEZ, accompagne les villes et territoires de demain ainsi que les sites industriels dans leur transition énergétique et écologique. Avec une e…",,,,2025-02-04T19:22:49Z,https://www.adzuna.fr/land/ad/5036930375?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E2AA7D2DEBEFC40B51E6B01475D8E5B07462B8B9,Unknown,génie civil,fr,génie civil,standard,False,False
Specialiste Genie Civil en Ouvrages Hydrauliques - NG H/F,SCE,"Montrouge, Antony","La gestion durable de l'eau au coeur de la ville est un défi quotidien qui nécessite de disposer d'infrastructures d'eau potable et d'assainissement des eaux usées et pluviales performantes et fiables. Dans cet objectif, plus de 100 collaborateurs et collaboratrices au sein de l'Activité Eau & Assainissement de SCE oeuvrent à intégrer les projets dans une approche globale et permettent une réflexion mêlant les dimensions techniques, environnementales et financières. Aujourd'hui bonne nouvelle :…",,,,2025-02-04T19:22:52Z,https://www.adzuna.fr/land/ad/5036931110?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=07ADAA425B76ADBEFD8B42A99A85FF59C2F08102,Unknown,génie civil,fr,génie civil,standard,False,True
¨Projeteur Génie Civil 3D H/F,Acxes,"Saint-Cyr-sur-Loire, Tours","ACXES, filiale du groupe Ingérop présent dans l'assistance technique propose un poste de Dessinateur Projeteur génie civil (F/H) pour intervenir dans nos activités nucléaires. Le poste est à pourvoir à Tours. Au sein d'une équipe génie civil, vos missions en tant que Dessinateur Projeteur Méthodes consisteront à : - Réalisation de plans de coffrage et d'armatures en Génie nucléaire / Génie civil sur logiciels AutoCAD / ALLPLAN - Modéliser des plans dans les maquettes 2D et 3D - Sortir les plans…",27000,39000,,2025-02-04T19:31:29Z,https://www.adzuna.fr/land/ad/5037026470?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=584C2D350236451078466740E8AE787C90B9584B,Emplois Informatique,génie civil,fr,génie civil,standard,False,False
Superviseur Génie Civil F/H,Orano Group Careers,"La Hague, Manche","Recyclage, une technologie qui s'exporte Avec le recyclage, Orano récupère les matières valorisables (uranium et plutonium) des combustibles usés pour les réutiliser dans de nouveaux combustibles, comme le MOX, et donc dans les réacteurs nucléaires. Grâce aux technologies d'Orano, 96 % du combustible nucléaire usé utilisé dans les réacteurs est recyclable. Les 4 % de déchets ultimes sont conditionnés de façon sûre et stable. Aujourd'hui 10 % de l'électricité d'origine nucléaire en France provie…",,,,2025-05-04T05:43:30Z,https://www.adzuna.fr/land/ad/5179730613?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=CA6C5E20CE8127CDE460B5D98440C8B204D59081,Emplois Consultants,génie civil,fr,génie civil,standard,False,False
Ouvrier Génie Civil H/F,STE INFRA-SPE,"Mantes-la-Ville, Mantes-la-Jolie","Acteur majeur en France et à l'international de la transformation digitale et de la transition énergétique, Vinci Energies s'appuie sur Axians pour assurer le développement des réseaux de télécoms fixes et mobiles. Notre mission ? Répondre aux besoins constants de connexion et de qualité de service. Au sein d'Axians Infras Télécoms, nous rassemblons tous les savoir-faire d'ingénierie, de construction, d'exploitation et de maintenance, pour apporter à nos clients partout en France le meilleur de…",,,,2025-03-31T08:48:06Z,https://www.adzuna.fr/land/ad/5119694136?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=7E6DF4ADDB1B6B7074A517945AA6B30C8AFA3B36,Emplois Industrie et Construction,génie civil,fr,génie civil,standard,False,True
Ingénieur Travaux - Génie Civil - H/F,CENTURION SEARCH,"Allauch, Marseille","Dans le cadre de son développement, notre client est une société Française d'envergure internationale intervenant sur la construction et le renforcement d'infrastructures de grandes tailles, principalement d'ouvrage d'art. Au sein de l'agence de Marseille, vous êtes rattaché au directeur d'exploitation PACA. Dans ce cadre là vos responsabilités seront : Dans le cadre de chantiers de Génie Civil présent sur la région PACA, vous assurez les missions suivantes : - Coordination des travaux pour gar…",60000,60000,permanent,2025-04-20T15:42:35Z,https://www.adzuna.fr/land/ad/5154427407?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A72D71215CC5FFC3D85CDC20B5CD517F6A2D8799,Unknown,génie civil,fr,génie civil,standard,False,True
Ingénieur génie civil H/F (CDI),ALDEBARAN GROUP,"Billère, Pau","ALDEBARAN GROUP Aldebaran Group intervient dans l'Energie et les infrastructures, accompagnant ses clients en France et à l'étranger. L'entreprise aide les clients qui s'engagent à réduire leur impact carbone et environnemental dans les années à venir, en visant à atteindre le zéro net au plus tôt. De même, nous recrutons les meilleurs ingénieurs et managers qui aideront notre client à avancer dans cette direction le plus tôt possible. Cela ne nous limite pas à recruter des spécialistes de l'en…",80000,80000,permanent,2025-04-26T23:56:18Z,https://www.adzuna.fr/land/ad/5164917975?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=CB2B2A0630E855C2BE29ECAE552EB9048FE2B80A,Unknown,génie civil,fr,génie civil,standard,False,False
Ingénieur Travaux - Génie Civil - H/F,Centurion Search,"1er-Arrondissement, Lyon","Dans le cadre de son développement, nous recrutons pour notre client un Ingénieur Travaux en Génie Civil, notre client est une société Française d'envergure internationale intervenant sur la construction et le renforcement d'infrastructures, principalement d'ouvrages d'arts. Au sein de l'agence de Lyon, vous êtes rattaché au directeur d'exploitation Auvergne Rhône Alpes. Dans le cadre de chantiers de Génie Civil présent sur la région Auvergne Rhône Alpes, vous assurez les missions suivantes : -…",55000,55000,permanent,2025-04-20T19:57:31Z,https://www.adzuna.fr/land/ad/5154655342?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=9D885B183367988F3EEC925B143AAB51FC98DCEF,Unknown,génie civil,fr,génie civil,standard,False,True
Ingénieur génie civil H/F,Aldebaran Group,"Pau-Est, Pau","ALDEBARAN GROUP Aldebaran Group intervient dans l'Energie et les infrastructures, accompagnant ses clients en France et à l'étranger. L'entreprise aide les clients qui s'engagent à réduire leur impact carbone et environnemental dans les années à venir, en visant à atteindre le zéro net au plus tôt. De même, nous recrutons les meilleurs ingénieurs et managers qui aideront notre client à avancer dans cette direction le plus tôt possible. Cela ne nous limite pas à recruter des spécialistes de l'en…",80000,80000,permanent,2025-05-01T04:08:24Z,https://www.adzuna.fr/land/ad/5171633162?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=B4AEB3171FBD3312D834398CD8A1CA24E66ADBBA,Unknown,génie civil,fr,génie civil,standard,False,False
Alternance - Maçon Génie Civil et Maritime H/F,Groupe Etchart,"La Rochelle 8e Canton, La Rochelle","Rattaché au Chef d'équipe Proximité, vous intervenez en maçonnerie pierre et petits travaux de génie civil. Dans ce cadre, vos principales missions sont les suivantes : - Rénovation d'ouvrages et réalisation de plus petits ouvrages en béton armé et/ou en pierres; - Réaliser la dépose et repose de garde-corps métalliques; - Réalisation de travaux de maçonnerie traditionnelle, de façon plus ponctuelle et réfection des quais; - Participer au nettoyage de la base vie, de l'enceinte du chantier, des…",400,1600,,2025-04-17T05:10:57Z,https://www.adzuna.fr/land/ad/5148850916?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=5889693507426F29A5C60DA345D24F91564020D2,Emplois Industrie et Construction,génie civil,fr,génie civil,standard,False,False
Technicien d'Inspection Génie Civil H/F,Socotec,"Moselle, Grand-Est","Sous la responsabilité d'un encadrant technique, le Technicien d'inspection Génie Civil assurera l'expertise des ouvrages génie civil importants pour la sûreté nucléaire et sera de fait le garant du maintien en état des installations. Les principales missions incluent - La préparation des interventions (planification des activités, création et gestion des demandes de logistiques associées, création des autorisations de travaux, coordination des intervenants sur le terrain) - La réalisation des …",28000,34000,,2025-02-04T20:04:04Z,https://www.adzuna.fr/land/ad/5037346596?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=735E451B1C11069CDAD7883E7EF56E00DAE8C256,Unknown,génie civil,fr,génie civil,standard,False,False
Projeteur en Génie Civil et VRD H/F,GERARD PERRIER INDUSTRIE,"Equeurdreville-Hainneville, Cherbourg-Octeville","Vos missions : Dans le cadre de notre développement, nous recherchons un Projeteur en Génie Civil et VRD (H/F) pour intervenir chez notre client, leader de la production d'électricité en France. Votre expérience dans le domaine du Nucléaire, votre autonomie et votre sens des responsabilités vous rendent apte à : - Réaliser des plans d'installations de chantier- Synthétiser et réaliser des fonds de plans à partir de plusieurs plans- Etablir des standards et méthode de réalisation d'un PIC- Analy…",,,,2025-02-04T20:21:01Z,https://www.adzuna.fr/land/ad/5037565289?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=88714B14702076990B1D185825D18239880DC65B,Emplois Fabrication,génie civil,fr,génie civil,standard,False,False
Ingenieur Genie Civil H/F,asap.work,"Pierrelatte, Nyons","Nous recherchons un Ingénieur Génie Civil (H/F) sur Rouen. Tu interviendras sur divers types d'ouvrages, neufs ou à réhabiliter, au sein de notre pôle Génie Civil. Tes futures missions : - Élaborer et vérifier des documents techniques (études de faisabilité, avant-projets). - Procéder aux calculs de prédimensionnement manuels ou assistés par ordinateur. - Dimensionner et rédiger les notes de calculs pour des structures en béton armé ou charpente métallique. - Concevoir le génie civil des ouvrag…",40000,70000,,2025-05-04T06:14:04Z,https://www.adzuna.fr/land/ad/5179747841?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=C18EE0DD5A55383797149C66B36CAA9E80C0206D,Emplois Autres/Général,génie civil,fr,génie civil,standard,False,False
Technicien(ne) Génie Civil/ maçon,TEMPORIS,"Caen, Calvados","Temporis, le premier réseau national d'agences d'emploi en franchise. Tous nos clients sont considérés, qu'ils soient intérimaires ou entreprises. Reconnus, ils nous accordent leur confiance, source d'une relation pérenne et efficace. Nos équipes Temporis spécialistes du recrutement sélectionnent les profils adaptés aux postes à pourvoir. Notre indépendance est gage de réactivité quotidienne dans nos agences. CDI, CDD ou intérim nous apportons LA REPONSE dans les plus brefs délais. L'Agence TEM…",,,contract,2025-05-01T12:28:31Z,https://www.adzuna.fr/land/ad/5172728125?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=171EC6E532D13CD83C4C85B9D0B3BC2AF2E484E5,Unknown,génie civil,fr,génie civil,standard,False,False
Ingénieur Méthodes Génie Civil H/F,Assystem,"Equeurdreville-Hainneville, Cherbourg-Octeville","Votre future équipe : Sous la responsabilité de Josselin, pilote de site, vous rejoindrez l'équipe de Cherbourg (50) au sein de la Business Unit Cycle, Démantèlement, Défense (C2D) qui intervient sur la conception et la mise en service de nouvelles installations pour le compte de différents opérateurs. Vos missions : - Optimisation des méthodes de travail : Définir les meilleures pratiques pour la réalisation des travaux sur chantier, en tenant compte des contraintes techniques, économiques et …",,,,2025-04-29T06:56:04Z,https://www.adzuna.fr/land/ad/5167881564?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=67AFBC2E5316652BAC0984E80138502BC3C9C86C,Unknown,génie civil,fr,génie civil,standard,False,False
CHEF D'EQUIPE GENIE CIVIL,TEMPORIS,"Reims, Marne","TEMPORIS REIMS, plus qu'une agence, une famille professionnelle et ultra dynamique ! Nous recherchons des profils pour intégrer nos entreprises partenaires avec qui nous avons établi une relation de confiance. Aujourd'hui, le profil recherché : un chef d'équipe génie civil H/F Missions : Tu encadreras et dirigera ton équipe. Tu travailleras dans le strict respect des conditions de sécurité mises en place. Tu es volontaire, rigoureux et courageux. Profil : Tu justifies de 1 à 2 ans d'expérience …",,,permanent,2025-05-01T12:28:24Z,https://www.adzuna.fr/land/ad/5172726678?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=21ACDD3975AB3235269C54C4DB6B6533BBBDD5FB,Unknown,génie civil,fr,génie civil,standard,False,False
Ingénieur d'étude génie civil F/H,Bee Engineering,"Gironde, Nouvelle-Aquitaine","REJOIGNEZ LA RUCHE ! Un·e Ingénieur·re d’étude Génie Civil, c’est quoi ? C’est la personne qui réalise les études de dimensionnement d’ouvrages de génie civil d’un projet. Il/Elle diffusera les instructions relatives au projet vis-à-vis des autre intervenants et au sein de son équipe. Il/Elle réalisera les calculs et rédigera les spécifications, réquisitions, plans, notes techniques, rapports et bilans d’activité. DEVENIR UNE ABEILLE, ÇA SE MÉRITE ! • Vous êtes issu.e d’une formation BAC5 (écol…",,,,2025-04-11T05:27:20Z,https://www.adzuna.fr/land/ad/5139961285?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A5C56D6C795C8F373D86DCF18919A8023AADAEED,Unknown,génie civil,fr,génie civil,standard,False,False
Ingénieur Conception en Génie Civil Nucléaire - Epr2 H/F,ACXES,"Saint-Cyr-sur-Loire, Tours","ACXES, filiale du groupe Ingérop présent dans l'assistance technique propose un poste d'Ingénieur génie civil (F/H) pour intervenir dans nos activités nucléaires. Le poste est à pourvoir à Tours. Dans le cadre de la construction des EPR2 sur le site de Penly, nous ouvrons un poste d'Ingénieur conception en génie civil nucléaire. Vos missions consisteront à : - Conception et dimensionnement de bâtiments, avec études sismiques et sécuritaires. - Gestion complète des contrats de génie civil, de la…",38000,45000,,2025-02-04T19:22:48Z,https://www.adzuna.fr/land/ad/5036930257?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=649211D6E85FC4570B2C226A0EA8753969344CFA,Emplois Informatique,génie civil,fr,génie civil,standard,False,False
Directeur Travaux Génie Civil H/F (CDI),LHH,France,"Poste : Notre client est un leader dans le secteur des infrastructures et des travaux publics, spécialisé dans le génie civil et industriel. Reconnu pour son engagement envers la qualité et l'innovation, le groupe réalise des projets d'envergure tout en adoptant une approche durable. Il offre un environnement de travail collaboratif propice à l'épanouissement et au développement professionnel de ses collaborateurs. Dans le cadre de son développement, rejoignez leur agence basée à Saint Priest (…",,,permanent,2025-05-02T08:45:31Z,https://www.adzuna.fr/land/ad/5175584815?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=350DAAA6AF8A00A74B1AC3D6C2401DF999CD0A90,Unknown,génie civil,fr,génie civil,standard,False,False
Consultant Projeteur Génie Civil - Nucléaire H/F,Egis Groupe,"Equeurdreville-Hainneville, Cherbourg-Octeville","Egis SO est une filiale de la Business Line Énergie et Villes Durables dédiée aux métiers de l'ingénierie des installations énergétiques avec une forte présence dans le nucléaire (Génie Civil / Mécanique / Électricité / Sûreté /) en soutien à nos clients, le plus souvent dans leurs locaux. Dans le cadre de notre dynamique de croissance, nous recherchons un Projeteur Génie Civil H/F pour rejoindre notre équipe à Cherbourg. Rattaché(e) au Responsable d'affaires vous interviendrez avec un ingénieu…",,,,2025-02-04T20:21:07Z,https://www.adzuna.fr/land/ad/5037567200?se=pFjdD_Eo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=717DB3B3EA60D2D20BE160572E1D3E656DDB9455,Emplois Informatique,génie civil,fr,génie civil,standard,False,False
Expert Génie Civil - Projets Solaires & BESS (h/f) (CDI),LHH,France,"Poste : LHH Recruitment Solutions, cabinet de conseil en recrutement, travail temporaire spécialisé, gestion de transition et évaluation d'experts, cadres et dirigeants recherche pour son client, spécialisé dans le domaine de Commerce de gros de composants et d'équipements électroniques et basé à BOULOGNE BILLANCOURT (92100), en CDI un Expert Génie Civil - Projets Solaires & BESS (h/f). Notre client est une entreprise renommée opérant dans le secteur des technologies de pointe, axée sur l'innov…",,,permanent,2025-04-16T15:49:19Z,https://www.adzuna.fr/land/ad/5147412535?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2546F4E8F4053BFA3A31EFEC2C193AB8B67021A7,Unknown,génie civil,fr,génie civil,standard,False,False
Conducteur de Travaux Principal Génie Civil H/F,Groupe NGE,"Aix en Provence Sud-Ouest, Aix-en-Provence","Dans le cadre du développement de l'activité de notre filiale NGE GENIE CIVIL basée sur Aix-en-Provence (13), nous recherchons un(e) Conducteur(trice) de travaux principal F/H. Interlocuteur(trice) unique de vos clients, vous êtes le/la garant(e) du bon déroulement de l'ensemble de vos chantiers. Rattaché(e) au Directeur de travaux, vous assurerez la gestion financière, humaine et matérielle des chantiers, ainsi que la bonne exécution des travaux jusqu'à la livraison du/des chantiers. A ce titr…",,,,2025-02-04T19:20:10Z,https://www.adzuna.fr/land/ad/5036894978?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=3A90B5D9BB3AEDC36C4D8FCB9585D0FF38D28A48,Unknown,génie civil,fr,génie civil,standard,False,False
Technicien Génie Civil - Maçon H/F,Temporis BTP,"Calvados, Normandie","L'Agence TEMPORIS Caen (Intérim, CDD, CDI) recrute pour l'un de ses clients un ""Technicien(ne) Génie Civil/ maçon (F/H)"" H/F Sous la responsabilité du Chef d'Équipe, vous serez en charge de la réalisation d'infrastructures en génie civil, essentielles au déploiement de réseaux (canalisations, tranchées, chambres, supports). Vos missions Préparer et organiser les interventions sur chantier Lire et interpréter les plans et documents techniques de génie civil Réaliser des travaux de terrassement, …",,,,2025-05-02T06:08:32Z,https://www.adzuna.fr/land/ad/5175240118?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=78263E260CADEA1308D69E6C9F0CF83FB97B7F04,Emplois Autres/Général,génie civil,fr,génie civil,standard,False,False
Technicien Opérateur de Génie Civil H/F,Riva Acier,"Magny-en-Vexin, Pontoise","Pour notre site localisé à Gargenville (78), nous recherchons notre futur Technicien opérateur de génie civil (H/F). Missions : Pour l'ensemble des entités du groupe, le technicien opérateur (H/F) suit, contrôle et vérifie la réalisation des chantiers en génie civil. Profil recherché : Il est impératif de maîtriser l'anglais (B2), l'italien serait un plus. Des déplacements réguliers sont à prévoir. CDI - Rémunération selon profil. Rejoindre le Groupe Riva c'est avant tout valoriser ses connaiss…",,,,2025-02-04T19:39:22Z,https://www.adzuna.fr/land/ad/5037063524?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=67539180A76EFE6958D30C7FC23CDE42AC14B58A,Unknown,génie civil,fr,génie civil,standard,False,False
Coffreur Genie Civil Sho7495 H/F,SHOCK,"Saint-Pierre, La Réunion","SHOCK ETT NORD, recherche pour l'un de ses clients un coffreur génie civil (h/f) pour divers chantiers de l'île. Vous serez responsable de la mise en place et de l'assemblage des structures en béton nécessaires à la réalisation de projets divers. Votre rôle consistera à interpréter les plans d'exécution, à réaliser des coffrages traditionnels ou modulaires et à veiller à la qualité de finition des ouvrages. Vous serez impliqué dans l'ensemble du processus de construction, garantissant le respec…",,,,2025-02-23T06:02:56Z,https://www.adzuna.fr/land/ad/5061049541?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=8DAB838805CE0DA0ED941ABF53B520E18A4026AB,Emplois Autres/Général,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Génie Civil H/F,Cabinet Filigrane,"Marmande-Est, Marmande","Rejoignez une PME Innovante au Service de la Transition Énergétique ! Nous recrutons pour une PME dynamique et en pleine croissance, spécialisée dans le génie civil électrique, la construction de bâtiments industriels et les interventions sur sites chimiques. Actrice clé de la transition énergétique, cette entreprise relève des défis techniques passionnants grâce à des moyens innovants et offre à ses collaborateurs une aventure professionnelle et humaine enrichissante. Pourquoi rejoindre cette …",37000,50000,,2025-02-05T02:16:42Z,https://www.adzuna.fr/land/ad/5037924886?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2CD7DE2AA8F38D86D71A3E98039E3068FB0D36F2,Unknown,génie civil,fr,génie civil,standard,False,False
Ingénieur / Conducteur de travaux (Génie Civil),Pinto,"Lomme, Lille","L'Entreprise PINTO est une P.M.E. indépendante d'une centaine de salariés fondée en 1925, ayant son siège à Fougères et deux agences, une dans le Nord et une en IDF. Notre métier est de concevoir et réaliser au niveau national, des ouvrages de génie civil et des prestations de fondations spéciales pour le traitement de l'eau. Dans le cadre travaux avec déplacements dans le Nord de la France et l’IDF, en lien avec le directeur de travaux, pour des affaires de plusieurs millions d’euros, en relat…",,,permanent,2024-08-02T09:23:32Z,https://www.adzuna.fr/land/ad/4806829354?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E11656E7CD9DDC95C1EC4742D09821A922C16028,Emplois Comptabilité et Finance,génie civil,fr,génie civil,standard,False,False
Chef d’équipe (Génie Civil),Pinto,"Marcq-en-Baroeul, Lille","L'Entreprise PINTO est une P.M.E. indépendante d'une centaine de salariés fondée en 1925, ayant son siège à Fougères et deux agences, une dans le Nord et une en IDF. Notre métier est de concevoir et réaliser au niveau national, des ouvrages de génie civil et des prestations de fondations spéciales pour le traitement de l'eau. Votre mission : Sous la responsabilité d’un chef de chantier, dans le cadre de déplacements dans le Nord de la France et Ile de France (impliquant des déplacements de 4,5 …",,,permanent,2024-11-18T20:01:09Z,https://www.adzuna.fr/land/ad/4943074315?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=A170CBA3378D510AC72DB4F3DFED123A5A6115BB,Emplois Comptabilité et Finance,génie civil,fr,génie civil,standard,False,False
Ingénieur Génie Civil h/f - projets photovoltaïques,ELATOS,France,"DESCRIPTION ADIWATT est une société industrielle internationale entièrement dédiée à l'énergie renouvelable photovoltaïque avec deux usines de production en France et en Espagne. Spécialiste dans la transformation de l'acier, ADIWATT conçoit, produit et commercialise les systèmes d'intégration des installations PV en Europe, Afrique et Moyen-Orient pour les plus grands acteurs mondiaux de la construction ou de l'énergie. Depuis sa création en 2009, ADIWATT a généré plus de 1, 5 GW de production…",,,permanent,2025-05-01T12:24:50Z,https://www.adzuna.fr/land/ad/5172697839?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=14FA7F3F83213E26E7C797DB700E7CAFCE57C031,Unknown,génie civil,fr,génie civil,standard,False,True
Ingénieur Génie Civil Normes et Certification H/F,Dyka,"Hesdin, Montreuil","Nous recherchons un(e) Ingénieur(e) Génie Civil, Normes et Certification pour notre site de Sainte Austreberthe (62140). Expert(e) en génie civil, vous êtes un véritable acteur dans le maintien et l'obtention de nos certifications liées aux produits tout en respectant les exigences législatives, notamment françaises. Vos principales responsabilités : - Conseiller les équipes internes sur les questions techniques et de durabilité et anticiper avec elles les évolutions normatives ou règlementaire…",,,,2025-04-25T05:27:16Z,https://www.adzuna.fr/land/ad/5161650125?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=C0DDAEFD5DA4129BEB3E6B5F79E193B7D21AA605,Unknown,génie civil,fr,génie civil,standard,False,False
Ingenieur genie civil (h/f) (CDI),SUEZ,France,"Poste : Type de contrat CDI VOTRE MISSION Dans le cadre de la conception / construction de stations de traitement d’eau (eaux résiduaires urbaines, eau potable, dessalement, etc.) et de sites de traitement des déchets (centres de tri, unités de valorisation énergétiques, etc.), la Direction Ingénierie E&C recherche un : INGENIEUR GENIE CIVIL (H/F) L'Ingénieur Génie Civil contribue à la maîtrise du risque de la conception/construction en Eau comme en Déchets pour E&C et à la création d’opportuni…",,,permanent,2025-03-05T09:26:06Z,https://www.adzuna.fr/land/ad/5076265685?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=948E8CBAB9BD0670711B7CE53B14C6648CFB8CD9,Unknown,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Génie Civil H/F,Groupe NGE,"Aix en Provence Sud-Ouest, Aix-en-Provence","Dans le cadre du développement de l'activité de notre filiale NGE GENIE CIVIL basée à Aix-en-Provence (13) et spécialisée dans les activités du Génie Civil, nous recherchons un(e) Chef(fe) de chantier (H/F) spécialiste en Génie Civil. Rattaché(e) au Conducteur de Travaux, vous aurez en charge : - La préparation, la planification et la supervision au quotidien de vos chantiers, - Vous encadrez l'équipe de production, contrôlez les aspects techniques et tenez à jour les pointages, - Vous réalisez…",,,,2025-02-04T20:13:30Z,https://www.adzuna.fr/land/ad/5037446026?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=C5E3F17C4AD51F8F050F3B385D48F804056CB54D,Unknown,génie civil,fr,génie civil,standard,False,False
Chef de Chantier Genie Civil H/F,Sobeca,"Saint-Jean-de-Braye, Orléans","Mission En tant que Chef de chantier génie civil H/F, vous serez au coeur de l'action. Sous la responsabilité du Conducteur de travaux, vous aurez la responsabilité de gérer une équipe de 3 personnes dans le cadre de la réalisation de travaux d'infrastructures réseaux secs (électricité, éclairage public, gaz etc.) pour nos clients publics collectivités, conseils départementaux, communautés d'agglomérations ou de communes, Enedis et syndicats d'énergie. Vos missions incluront : - Piloter des cha…",,,,2025-03-16T05:56:02Z,https://www.adzuna.fr/land/ad/5096120170?se=FLu9EfEo8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2E9D3F286150727A8A34343964C0892EEF513C0A,Emplois Industrie et Construction,génie civil,fr,génie civil,standard,False,False
